Date,Store,Weekly_Sales,Predicted_Weekly_Sales,Combined_Sales
2011-11-18,6,1524390.07,,1524390.07
2011-11-18,7,539826.56,,539826.56
2011-11-18,8,897032.19,,897032.19
2011-11-18,9,542414.27,,542414.27
2011-11-18,10,1869087.85,,1869087.85
2011-11-18,11,1315091.63,,1315091.63
2011-11-18,12,970641.34,,970641.34
2011-11-18,13,2016323.51,,2016323.51
2011-11-18,14,1969360.72,,1969360.72
2011-11-18,15,597856.51,,597856.51
2011-11-18,16,480353.64,,480353.64
2011-11-18,17,877724.31,,877724.31
2011-11-18,18,1056992.18,,1056992.18
2011-11-18,19,1411835.57,,1411835.57
2011-11-18,20,2169933.82,,2169933.82
2011-11-18,21,737014.09,,737014.09
2011-11-18,22,1007579.44,,1007579.44
2011-11-18,23,1345631.96,,1345631.96
2011-11-18,24,1297535.69,,1297535.69
2011-11-18,25,728525.6,,728525.6
2011-11-18,26,946091.79,,946091.79
2011-11-18,27,1723739.44,,1723739.44
2011-11-18,28,1255081.22,,1255081.22
2011-11-18,29,504601.29,,504601.29
2011-11-18,30,436462.63,,436462.63
2011-11-18,31,1445174.79,,1445174.79
2011-11-18,32,1181651.55,,1181651.55
2011-11-18,33,251294.5,,251294.5
2011-11-18,34,947552.44,,947552.44
2011-11-18,35,820964.1,,820964.1
2011-11-18,36,332901.94,,332901.94
2011-11-18,37,527495.09,,527495.09
2011-11-18,38,392003.13,,392003.13
2011-11-18,39,1510397.27,,1510397.27
2011-11-18,40,905399.99,,905399.99
2011-11-18,41,1230118.02,,1230118.02
2011-11-18,42,567673.87,,567673.87
2011-11-18,43,628115.61,,628115.61
2011-11-18,44,310531.04,,310531.04
2011-11-18,45,773603.77,,773603.77
2011-11-25,1,2033320.66,,2033320.66
2011-11-25,2,2614202.3,,2614202.3
2011-11-25,3,556925.19,,556925.19
2011-11-25,4,3004702.33,,3004702.33
2011-11-25,5,507900.07,,507900.07
2011-11-25,6,2249811.55,,2249811.55
2011-11-25,7,949075.87,,949075.87
2011-11-25,8,1235163.86,,1235163.86
2011-11-25,9,814753.5,,814753.5
2011-11-25,10,2950198.64,,2950198.64
2011-11-25,11,1848953.48,,1848953.48
2011-11-25,12,1591920.42,,1591920.42
2011-11-25,13,2864170.61,,2864170.61
2011-11-25,14,2685351.81,,2685351.81
2011-11-25,15,1066478.1,,1066478.1
2011-11-25,16,712422.4,,712422.4
2011-11-25,17,1225700.28,,1225700.28
2011-11-25,18,1624170.99,,1624170.99
2011-11-25,19,1974646.78,,1974646.78
2011-11-25,20,2906233.25,,2906233.25
2011-11-25,21,1219263.4,,1219263.4
2011-11-25,22,1535857.49,,1535857.49
2011-11-25,23,2057059.53,,2057059.53
2011-11-25,24,1761235.67,,1761235.67
2011-11-25,25,1116211.39,,1116211.39
2011-11-25,26,1282320.05,,1282320.05
2011-11-25,27,2504400.71,,2504400.71
2011-11-25,28,1929738.27,,1929738.27
2011-11-25,29,913165.19,,913165.19
2011-11-25,30,452163.93,,452163.93
2011-11-25,31,1934099.65,,1934099.65
2011-11-25,32,1684468.66,,1684468.66
2011-11-25,33,255996.47,,255996.47
2011-11-25,34,1345595.82,,1345595.82
2011-11-25,35,1733822.4,,1733822.4
2011-11-25,36,332811.55,,332811.55
2011-11-25,37,522554.04,,522554.04
2011-11-25,38,393715.71,,393715.71
2011-11-25,39,2338832.4,,2338832.4
2011-11-25,40,1230011.95,,1230011.95
2011-11-25,41,1906713.35,,1906713.35
2011-11-25,42,577698.37,,577698.37
2011-11-25,43,669965.22,,669965.22
2011-11-25,44,309129.01,,309129.01
2011-11-25,45,1170672.94,,1170672.94
2011-12-02,1,1584083.95,,1584083.95
2011-12-02,2,1954952.0,,1954952.0
2011-12-02,3,472511.32,,472511.32
2011-12-02,4,2180999.26,,2180999.26
2011-12-02,5,376225.61,,376225.61
2011-12-02,6,1688531.34,,1688531.34
2011-12-02,7,591907.88,,591907.88
2011-12-02,8,986601.46,,986601.46
2011-12-02,9,613115.21,,613115.21
2011-12-02,10,2068097.18,,2068097.18
2011-12-02,11,1399322.44,,1399322.44
2011-12-02,12,1071383.1,,1071383.1
2011-12-02,13,2051315.66,,2051315.66
2011-12-02,14,2143080.57,,2143080.57
2011-12-02,15,699028.66,,699028.66
2011-12-02,16,530492.84,,530492.84
2011-12-02,17,945267.68,,945267.68
2011-12-02,18,1188047.61,,1188047.61
2011-12-02,19,1484708.38,,1484708.38
2011-12-02,20,2298776.83,,2298776.83
2011-12-02,21,793184.25,,793184.25
2011-12-02,22,1167621.14,,1167621.14
2011-12-02,23,1552886.59,,1552886.59
2011-12-02,24,1335647.1,,1335647.1
2011-12-02,25,878314.57,,878314.57
2011-12-02,26,1012498.49,,1012498.49
2011-12-02,27,1806924.74,,1806924.74
2011-12-02,28,1368130.35,,1368130.35
2011-12-02,29,579874.22,,579874.22
2011-12-02,30,412385.75,,412385.75
2011-12-02,31,1388809.43,,1388809.43
2011-12-02,32,1179773.88,,1179773.88
2011-12-02,33,220060.35,,220060.35
2011-12-02,34,988742.08,,988742.08
2011-12-02,35,903606.03,,903606.03
2011-12-02,36,293350.51,,293350.51
2011-12-02,37,527117.81,,527117.81
2011-12-02,38,411252.02,,411252.02
2011-12-02,39,1632894.58,,1632894.58
2011-12-02,40,1059676.62,,1059676.62
2011-12-02,41,1292436.23,,1292436.23
2011-12-02,42,511883.36,,511883.36
2011-12-02,43,585028.26,,585028.26
2011-12-02,44,284309.34,,284309.34
2011-12-02,45,875699.81,,875699.81
2011-12-09,1,1799682.38,,1799682.38
2011-12-09,2,2290549.32,,2290549.32
2011-12-09,3,468772.8,,468772.8
2011-12-09,4,2508955.24,,2508955.24
2011-12-09,5,367433.77,,367433.77
2011-12-09,6,1903385.14,,1903385.14
2011-12-09,7,653845.45,,653845.45
2011-12-09,8,1051922.95,,1051922.95
2011-12-09,9,630327.28,,630327.28
2011-12-09,10,2429310.9,,2429310.9
2011-12-09,11,1646655.94,,1646655.94
2011-12-09,12,1189646.45,,1189646.45
2011-12-09,13,2462779.06,,2462779.06
2011-12-09,14,2470581.29,,2470581.29
2011-12-09,15,764565.55,,764565.55
2011-12-09,16,574798.86,,574798.86
2011-12-09,17,976522.93,,976522.93
2011-12-09,18,1368471.23,,1368471.23
2011-12-09,19,1713769.06,,1713769.06
2011-12-09,20,2546123.78,,2546123.78
2011-12-09,21,897747.13,,897747.13
2011-12-09,22,1308967.44,,1308967.44
2011-12-09,23,1841173.6,,1841173.6
2011-12-09,24,1529615.54,,1529615.54
2011-12-09,25,916446.02,,916446.02
2011-12-09,26,1148987.46,,1148987.46
2011-12-09,27,2014665.98,,2014665.98
2011-12-09,28,1467024.3,,1467024.3
2011-12-09,29,633240.53,,633240.53
2011-12-09,30,436741.02,,436741.02
2011-12-09,31,1556798.94,,1556798.94
2011-12-09,32,1415746.91,,1415746.91
2011-12-09,33,270373.05,,270373.05
2011-12-09,34,1084243.91,,1084243.91
2011-12-09,35,948964.99,,948964.99
2011-12-09,36,312298.37,,312298.37
2011-12-09,37,537224.52,,537224.52
2011-12-09,38,435401.64,,435401.64
2011-12-09,39,1781528.77,,1781528.77
2011-12-09,40,1158708.98,,1158708.98
2011-12-09,41,1548661.45,,1548661.45
2011-12-09,42,619133.48,,619133.48
2011-12-09,43,617898.07,,617898.07
2011-12-09,44,304300.91,,304300.91
2011-12-09,45,957155.31,,957155.31
2011-12-16,1,1881176.67,,1881176.67
2011-12-16,2,2432736.52,,2432736.52
2011-12-16,3,510747.62,,510747.62
2011-12-16,4,2771397.17,,2771397.17
2011-12-16,5,379530.3,,379530.3
2011-12-16,6,2034695.56,,2034695.56
2011-12-16,7,720242.19,,720242.19
2011-12-16,8,1118163.94,,1118163.94
2011-12-16,9,705557.97,,705557.97
2011-12-16,10,2555031.18,,2555031.18
2011-12-16,11,1783910.06,,1783910.06
2011-12-16,12,1293404.18,,1293404.18
2011-12-16,13,2760346.71,,2760346.71
2011-12-16,14,2594363.09,,2594363.09
2011-12-16,15,870415.49,,870415.49
2011-12-16,16,679481.9,,679481.9
2011-12-16,17,1067754.06,,1067754.06
2011-12-16,18,1516924.23,,1516924.23
2011-12-16,19,1852179.15,,1852179.15
2011-12-16,20,2762816.65,,2762816.65
2011-12-16,21,1027584.51,,1027584.51
2011-12-16,22,1453153.33,,1453153.33
2011-12-16,23,2173621.2,,2173621.2
2011-12-16,24,1624994.43,,1624994.43
2011-12-16,25,997502.47,,997502.47
2011-12-16,26,1204807.83,,1204807.83
2011-12-16,27,2205919.86,,2205919.86
2011-12-16,28,1429954.66,,1429954.66
2011-12-16,29,736805.66,,736805.66
2011-12-16,30,441265.08,,441265.08
2011-12-16,31,1611196.61,,1611196.61
2011-12-16,32,1556017.91,,1556017.91
2011-12-16,33,259638.35,,259638.35
2011-12-16,34,1151052.86,,1151052.86
2011-12-16,35,1115255.65,,1115255.65
2011-12-16,36,341503.92,,341503.92
2011-12-16,37,533905.67,,533905.67
2011-12-16,38,404283.84,,404283.84
2011-12-16,39,1991824.05,,1991824.05
2011-12-16,40,1198670.19,,1198670.19
2011-12-16,41,1682368.32,,1682368.32
2011-12-16,42,598437.98,,598437.98
2011-12-16,43,665007.08,,665007.08
2011-12-16,44,311144.16,,311144.16
2011-12-16,45,1078905.68,,1078905.68
2011-12-23,1,2270188.99,,2270188.99
2011-12-23,2,3224369.8,,3224369.8
2011-12-23,3,551221.21,,551221.21
2011-12-23,4,3676388.98,,3676388.98
2011-12-23,5,458562.24,,458562.24
2011-12-23,6,2644633.02,,2644633.02
2011-12-23,7,1059715.27,,1059715.27
2011-12-23,8,1462254.05,,1462254.05
2011-12-23,9,905324.68,,905324.68
2011-12-23,10,3487986.89,,3487986.89
2011-12-23,11,2213518.5,,2213518.5
2011-12-23,12,1617612.03,,1617612.03
2011-12-23,13,3556766.03,,3556766.03
2011-12-23,14,3369068.99,,3369068.99
2011-12-23,15,1182691.87,,1182691.87
2011-12-23,16,950691.96,,950691.96
2011-12-23,17,1289156.9,,1289156.9
2011-12-23,18,1882393.4,,1882393.4
2011-12-23,19,2480159.47,,2480159.47
2011-12-23,20,3555371.03,,3555371.03
2011-12-23,21,1384552.17,,1384552.17
2011-12-23,22,1863195.68,,1863195.68
2011-12-23,23,2587953.32,,2587953.32
2011-12-23,24,2168344.23,,2168344.23
2011-12-23,25,1290532.97,,1290532.97
2011-12-23,26,1515175.01,,1515175.01
2011-12-23,27,2739019.75,,2739019.75
2011-12-23,28,1796203.51,,1796203.51
2011-12-23,29,1016637.39,,1016637.39
2011-12-23,30,492022.68,,492022.68
2011-12-23,31,2026176.14,,2026176.14
2011-12-23,32,1959526.96,,1959526.96
2011-12-23,33,256235.19,,256235.19
2011-12-23,34,1593655.96,,1593655.96
2011-12-23,35,1550214.02,,1550214.02
2011-12-23,36,325262.46,,325262.46
2011-12-23,37,605791.46,,605791.46
2011-12-23,38,419717.41,,419717.41
2011-12-23,39,2554482.84,,2554482.84
2011-12-23,40,1601585.7,,1601585.7
2011-12-23,41,2263722.68,,2263722.68
2011-12-23,42,575676.13,,575676.13
2011-12-23,43,676290.46,,676290.46
2011-12-23,44,376233.89,,376233.89
2011-12-23,45,1521957.99,,1521957.99
2011-12-30,1,1497462.72,,1497462.72
2011-12-30,2,1874226.52,,1874226.52
2011-12-30,3,410553.88,,410553.88
2011-12-30,4,2007105.86,,2007105.86
2011-12-30,5,349624.88,,349624.88
2011-12-30,6,1598080.52,,1598080.52
2011-12-30,7,815915.52,,815915.52
2011-12-30,8,858572.22,,858572.22
2011-12-30,9,549788.36,,549788.36
2011-12-30,10,1930690.37,,1930690.37
2011-12-30,11,1352084.21,,1352084.21
2011-12-30,12,1111638.07,,1111638.07
2011-12-30,13,1969056.91,,1969056.91
2011-12-30,14,1914148.89,,1914148.89
2011-12-30,15,603460.79,,603460.79
2011-12-30,16,665861.06,,665861.06
2011-12-30,17,777207.3,,777207.3
2011-12-30,18,1010562.49,,1010562.49
2011-12-30,19,1405168.06,,1405168.06
2011-12-30,20,2043245.0,,2043245.0
2011-12-30,21,804362.36,,804362.36
2011-12-30,22,982661.14,,982661.14
2011-12-30,23,1213486.95,,1213486.95
2011-12-30,24,1363973.16,,1363973.16
2011-12-30,25,683665.37,,683665.37
2011-12-30,26,972834.42,,972834.42
2011-12-30,27,1650604.6,,1650604.6
2011-12-30,28,1270036.53,,1270036.53
2011-12-30,29,551743.05,,551743.05
2011-12-30,30,376777.45,,376777.45
2011-12-30,31,1355405.95,,1355405.95
2011-12-30,32,1102367.65,,1102367.65
2011-12-30,33,215359.21,,215359.21
2011-12-30,34,965512.36,,965512.36
2011-12-30,35,904650.55,,904650.55
2011-12-30,36,287425.22,,287425.22
2011-12-30,37,451327.61,,451327.61
2011-12-30,38,342667.35,,342667.35
2011-12-30,39,1537139.56,,1537139.56
2011-12-30,40,908853.15,,908853.15
2011-12-30,41,1264014.16,,1264014.16
2011-12-30,42,454412.28,,454412.28
2011-12-30,43,505405.85,,505405.85
2011-12-30,44,263917.85,,263917.85
2011-12-30,45,869403.63,,869403.63
2012-01-06,1,1550369.92,,1550369.92
2012-01-06,2,1799520.14,,1799520.14
2012-01-06,3,398178.21,,398178.21
2012-01-06,4,2047766.07,,2047766.07
2012-01-06,5,312078.71,,312078.71
2012-01-06,6,1395339.71,,1395339.71
2012-01-06,7,713117.66,,713117.66
2012-01-06,8,872113.23,,872113.23
2012-01-06,9,519585.67,,519585.67
2012-01-06,10,1683401.78,,1683401.78
2012-01-06,11,1283885.55,,1283885.55
2012-01-06,12,945823.65,,945823.65
2012-01-06,13,1865752.78,,1865752.78
2012-01-06,14,1859144.96,,1859144.96
2012-01-06,15,516087.65,,516087.65
2012-01-06,16,564538.07,,564538.07
2012-01-06,17,1198104.22,,1198104.22
2012-01-06,18,977286.07,,977286.07
2012-01-06,19,1266570.4,,1266570.4
2012-01-06,20,1964701.94,,1964701.94
2012-01-06,21,640181.86,,640181.86
2012-01-06,22,895358.2,,895358.2
2012-01-06,23,1150662.55,,1150662.55
2012-01-06,24,1251581.89,,1251581.89
2012-01-06,25,636419.12,,636419.12
2012-01-06,26,971557.62,,971557.62
2012-01-06,27,1535287.4,,1535287.4
2012-01-06,28,1466046.07,,1466046.07
2012-01-06,29,469773.85,,469773.85
2012-01-06,30,457030.86,,457030.86
2012-01-06,31,1401232.52,,1401232.52
2012-01-06,32,1099937.25,,1099937.25
2012-01-06,33,267058.08,,267058.08
2012-01-06,34,953844.85,,953844.85
2012-01-06,35,671708.09,,671708.09
2012-01-06,36,329467.82,,329467.82
2012-01-06,37,558343.57,,558343.57
2012-01-06,38,478483.2,,478483.2
2012-01-06,39,1478537.93,,1478537.93
2012-01-06,40,954576.86,,954576.86
2012-01-06,41,1208191.61,,1208191.61
2012-01-06,42,636372.37,,636372.37
2012-01-06,43,670993.01,,670993.01
2012-01-06,44,325327.93,,325327.93
2012-01-06,45,714081.05,,714081.05
2012-01-13,1,1459601.17,,1459601.17
2012-01-13,2,1744725.48,,1744725.48
2012-01-13,3,367438.62,,367438.62
2012-01-13,4,1941676.61,,1941676.61
2012-01-13,5,291454.52,,291454.52
2012-01-13,6,1344243.17,,1344243.17
2012-01-13,7,593875.46,,593875.46
2012-01-13,8,817661.76,,817661.76
2012-01-13,9,474964.6,,474964.6
2012-01-13,10,1711562.73,,1711562.73
2012-01-13,11,1264736.59,,1264736.59
2012-01-13,12,865467.86,,865467.86
2012-01-13,13,1794962.64,,1794962.64
2012-01-13,14,1696248.27,,1696248.27
2012-01-13,15,454183.42,,454183.42
2012-01-13,16,508520.09,,508520.09
2012-01-13,17,873576.96,,873576.96
2012-01-13,18,890130.25,,890130.25
2012-01-13,19,1182198.7,,1182198.7
2012-01-13,20,1911510.64,,1911510.64
2012-01-13,21,631181.25,,631181.25
2012-01-13,22,855437.57,,855437.57
2012-01-13,23,1031451.35,,1031451.35
2012-01-13,24,1155594.2,,1155594.2
2012-01-13,25,614764.31,,614764.31
2012-01-13,26,836305.65,,836305.65
2012-01-13,27,1492399.13,,1492399.13
2012-01-13,28,1161190.29,,1161190.29
2012-01-13,29,444756.37,,444756.37
2012-01-13,30,447023.91,,447023.91
2012-01-13,31,1377485.12,,1377485.12
2012-01-13,32,1071598.36,,1071598.36
2012-01-13,33,279447.22,,279447.22
2012-01-13,34,913755.12,,913755.12
2012-01-13,35,625135.11,,625135.11
2012-01-13,36,325976.34,,325976.34
2012-01-13,37,546221.4,,546221.4
2012-01-13,38,423260.82,,423260.82
2012-01-13,39,1369125.37,,1369125.37
2012-01-13,40,780607.52,,780607.52
2012-01-13,41,1134767.28,,1134767.28
2012-01-13,42,664348.2,,664348.2
2012-01-13,43,663529.64,,663529.64
2012-01-13,44,312361.88,,312361.88
2012-01-13,45,676615.53,,676615.53
2012-01-20,1,1394393.84,,1394393.84
2012-01-20,2,1711769.11,,1711769.11
2012-01-20,3,365818.61,,365818.61
2012-01-20,4,2005097.76,,2005097.76
2012-01-20,5,287523.98,,287523.98
2012-01-20,6,1326255.7,,1326255.7
2012-01-20,7,578002.85,,578002.85
2012-01-20,8,813954.82,,813954.82
2012-01-20,9,480130.04,,480130.04
2012-01-20,10,1675562.94,,1675562.94
2012-01-20,11,1207303.29,,1207303.29
2012-01-20,12,855922.64,,855922.64
2012-01-20,13,1811606.21,,1811606.21
2012-01-20,14,1789113.32,,1789113.32
2012-01-20,15,492721.85,,492721.85
2012-01-20,16,474389.75,,474389.75
2012-01-20,17,809272.65,,809272.65
2012-01-20,18,937522.77,,937522.77
2012-01-20,19,1237104.73,,1237104.73
2012-01-20,20,1892775.94,,1892775.94
2012-01-20,21,651178.2,,651178.2
2012-01-20,22,897027.44,,897027.44
2012-01-20,23,1146992.13,,1146992.13
2012-01-20,24,1151993.85,,1151993.85
2012-01-20,25,594744.89,,594744.89
2012-01-20,26,838751.5,,838751.5
2012-01-20,27,1542131.05,,1542131.05
2012-01-20,28,1129540.48,,1129540.48
2012-01-20,29,446863.31,,446863.31
2012-01-20,30,438760.62,,438760.62
2012-01-20,31,1372504.9,,1372504.9
2012-01-20,32,1080012.04,,1080012.04
2012-01-20,33,244899.2,,244899.2
2012-01-20,34,910899.05,,910899.05
2012-01-20,35,669850.04,,669850.04
2012-01-20,36,330927.21,,330927.21
2012-01-20,37,543894.07,,543894.07
2012-01-20,38,405215.91,,405215.91
2012-01-20,39,1394841.03,,1394841.03
2012-01-20,40,811365.42,,811365.42
2012-01-20,41,1116295.24,,1116295.24
2012-01-20,42,579499.93,,579499.93
2012-01-20,43,619225.65,,619225.65
2012-01-20,44,316948.39,,316948.39
2012-01-20,45,700392.21,,700392.21
2012-01-27,1,1319325.59,,1319325.59
2012-01-27,2,1660906.14,,1660906.14
2012-01-27,3,349518.1,,349518.1
2012-01-27,4,1928720.51,,1928720.51
2012-01-27,5,295974.22,,295974.22
2012-01-27,6,1315610.66,,1315610.66
2012-01-27,7,541037.98,,541037.98
2012-01-27,8,778178.53,,778178.53
2012-01-27,9,482451.21,,482451.21
2012-01-27,10,1632406.0,,1632406.0
2012-01-27,11,1162675.85,,1162675.85
2012-01-27,12,888203.69,,888203.69
2012-01-27,13,1733983.09,,1733983.09
2012-01-27,14,1595362.27,,1595362.27
2012-01-27,15,466045.63,,466045.63
2012-01-27,16,453979.19,,453979.19
2012-01-27,17,769522.33,,769522.33
2012-01-27,18,825584.22,,825584.22
2012-01-27,19,1279623.26,,1279623.26
2012-01-27,20,1761016.51,,1761016.51
2012-01-27,21,611258.71,,611258.71
2012-01-27,22,786459.23,,786459.23
2012-01-27,23,1037476.38,,1037476.38
2012-01-27,24,1057290.41,,1057290.41
2012-01-27,25,589554.29,,589554.29
2012-01-27,26,820059.89,,820059.89
2012-01-27,27,1263534.86,,1263534.86
2012-01-27,28,1132948.48,,1132948.48
2012-01-27,29,395987.24,,395987.24
2012-01-27,30,433037.66,,433037.66
2012-01-27,31,1259941.48,,1259941.48
2012-01-27,32,1051864.6,,1051864.6
2012-01-27,33,236920.49,,236920.49
2012-01-27,34,872450.37,,872450.37
2012-01-27,35,588722.99,,588722.99
2012-01-27,36,301444.94,,301444.94
2012-01-27,37,514116.58,,514116.58
2012-01-27,38,412882.31,,412882.31
2012-01-27,39,1320301.61,,1320301.61
2012-01-27,40,770157.29,,770157.29
2012-01-27,41,1079398.81,,1079398.81
2012-01-27,42,538978.67,,538978.67
2012-01-27,43,587685.38,,587685.38
2012-01-27,44,308295.38,,308295.38
2012-01-27,45,624081.64,,624081.64
2012-02-03,1,1636339.65,,1636339.65
2012-02-03,2,1935299.94,,1935299.94
2012-02-03,3,424960.66,,424960.66
2012-02-03,4,2173373.91,,2173373.91
2012-02-03,5,333948.0,,333948.0
2012-02-03,6,1496305.78,,1496305.78
2012-02-03,7,580453.32,,580453.32
2012-02-03,8,927610.69,,927610.69
2012-02-03,9,549967.89,,549967.89
2012-02-03,10,1867403.01,,1867403.01
2012-02-03,11,1376732.18,,1376732.18
2012-02-03,12,1058767.95,,1058767.95
2012-02-03,13,1927780.74,,1927780.74
2012-02-03,14,1877410.36,,1877410.36
2012-02-03,15,523831.64,,523831.64
2012-02-03,16,475905.1,,475905.1
2012-02-03,17,864852.85,,864852.85
2012-02-03,18,1049772.04,,1049772.04
2012-02-03,19,1345311.65,,1345311.65
2012-02-03,20,2203523.2,,2203523.2
2012-02-03,21,680725.43,,680725.43
2012-02-03,22,958487.75,,958487.75
2012-02-03,23,1261872.67,,1261872.67
2012-02-03,24,1249696.97,,1249696.97
2012-02-03,25,642776.4,,642776.4
2012-02-03,26,939158.25,,939158.25
2012-02-03,27,1564246.02,,1564246.02
2012-02-03,28,1531599.44,,1531599.44
2012-02-03,29,493159.35,,493159.35
2012-02-03,30,434080.74,,434080.74
2012-02-03,31,1391479.91,,1391479.91
2012-02-03,32,1156826.31,,1156826.31
2012-02-03,33,256091.32,,256091.32
2012-02-03,34,939367.14,,939367.14
2012-02-03,35,746901.03,,746901.03
2012-02-03,36,310982.87,,310982.87
2012-02-03,37,555424.24,,555424.24
2012-02-03,38,457711.68,,457711.68
2012-02-03,39,1396150.15,,1396150.15
2012-02-03,40,979552.34,,979552.34
2012-02-03,41,1208825.6,,1208825.6
2012-02-03,42,588448.21,,588448.21
2012-02-03,43,629176.71,,629176.71
2012-02-03,44,325986.05,,325986.05
2012-02-03,45,757330.95,,757330.95
2012-02-10,1,1802477.43,,1802477.43
2012-02-10,2,2103322.68,,2103322.68
2012-02-10,3,473292.47,,473292.47
2012-02-10,4,2374660.64,,2374660.64
2012-02-10,5,349239.88,,349239.88
2012-02-10,6,1620603.92,,1620603.92
2012-02-10,7,563460.77,,563460.77
2012-02-10,8,1021400.42,,1021400.42
2012-02-10,9,609736.12,,609736.12
2012-02-10,10,2218595.8,,2218595.8
2012-02-10,11,1574287.76,,1574287.76
2012-02-10,12,1199330.85,,1199330.85
2012-02-10,13,2069284.57,,2069284.57
2012-02-10,14,2077256.24,,2077256.24
2012-02-10,15,628218.22,,628218.22
2012-02-10,16,473766.97,,473766.97
2012-02-10,17,880165.7,,880165.7
2012-02-10,18,1161615.51,,1161615.51
2012-02-10,19,1499496.67,,1499496.67
2012-02-10,20,2462978.28,,2462978.28
2012-02-10,21,770652.79,,770652.79
2012-02-10,22,1034448.07,,1034448.07
2012-02-10,23,1358444.07,,1358444.07
2012-02-10,24,1403460.87,,1403460.87
2012-02-10,25,658984.38,,658984.38
2012-02-10,26,1081005.64,,1081005.64
2012-02-10,27,1651605.35,,1651605.35
2012-02-10,28,1572966.15,,1572966.15
2012-02-10,29,545840.05,,545840.05
2012-02-10,30,451365.99,,451365.99
2012-02-10,31,1527688.58,,1527688.58
2012-02-10,32,1129422.86,,1129422.86
2012-02-10,33,282552.58,,282552.58
2012-02-10,34,1047658.09,,1047658.09
2012-02-10,35,849779.14,,849779.14
2012-02-10,36,335741.9,,335741.9
2012-02-10,37,527041.46,,527041.46
2012-02-10,38,469787.38,,469787.38
2012-02-10,39,1442988.44,,1442988.44
2012-02-10,40,999785.48,,999785.48
2012-02-10,41,1238844.56,,1238844.56
2012-02-10,42,674919.45,,674919.45
2012-02-10,43,662198.65,,662198.65
2012-02-10,44,325377.97,,325377.97
2012-02-10,45,803657.12,,803657.12
2012-02-17,1,1819870.0,,1819870.0
2012-02-17,2,2196688.46,,2196688.46
2012-02-17,3,475591.08,,475591.08
2012-02-17,4,2427640.17,,2427640.17
2012-02-17,5,356427.98,,356427.98
2012-02-17,6,1632616.09,,1632616.09
2012-02-17,7,620908.18,,620908.18
2012-02-17,8,1096232.89,,1096232.89
2012-02-17,9,658965.05,,658965.05
2012-02-17,10,2168709.76,,2168709.76
2012-02-17,11,1569607.94,,1569607.94
2012-02-17,12,1240048.85,,1240048.85
2012-02-17,13,2214477.06,,2214477.06
2012-02-17,14,2020550.99,,2020550.99
2012-02-17,15,598502.83,,598502.83
2012-02-17,16,494069.49,,494069.49
2012-02-17,17,927084.65,,927084.65
2012-02-17,18,1115985.81,,1115985.81
